ini;lib;tam_matr1;tam_matr2;poly_modulus_degree;encriptacion;precision;t_matr1_square_total;m_matr1_square_total;t_matr1_matr2_multiply_total;m_matr1_matr2_multiply_total;t_matr1_matr2_matrix_multiply_total;m_matr1_matr2_matrix_multiply_total;fin
1722949652.0750632;Plain computation;2x2;2x2;8192;128;40;7.62939453125e-06;131072;9.5367431640625e-07;0;4.029273986816406e-05;2252800;1722949652.0752215
