ini;lib;tam_matr1;tam_matr2;encriptacion;precision;scheme;encript_ctx;t_total;m_total;e_program;config;program;t_program;m_program;t_compiler;m_compiler;t_compile;m_compile;poly_modulus_degree;poly_modulus_degree_ctx;rotations;coeff_modulus;coeff_modulus_arr;t_generate_keys;m_generate_keys;t_prep_inputs;m_prep_inputs;t_encrypt;m_encrypt;t_execute;m_execute;t_decrypt;m_decrypt;t_prep_outputs;m_prep_outputs;fin
1722949696.7858999;EVA;4x4;4x4;128;40;CKKS;128;0.5487256050109863;398663680;1.8247349292111623e-07;{'warn_vec_size': 'false', 'security_level': '128'};Matrix 4x4 Multiplication;0.0004887580871582031;0;1.6689300537109375e-05;0;0.00653386116027832;0;16384;16384;{0, 1, 2, 3, 4, 8, 12, -1, -3, -2};320;[60, 20, 60, 60, 60, 60];0.19904184341430664;97107968;1.5020370483398438e-05;0;0.02384662628173828;0;0.2577805519104004;0;0.005755186080932617;0;1.6450881958007812e-05;0;1722949697.8294625
