ini;lib;tam_matr1;tam_matr2;poly_modulus_degree;encriptacion;precision;t_matr1_square_total;m_matr1_square_total;t_matr1_matr2_multiply_total;m_matr1_matr2_multiply_total;t_matr1_matr2_matrix_multiply_total;m_matr1_matr2_matrix_multiply_total;fin
1722949734.4366055;Plain computation;8x8;8x8;8192;128;40;2.3603439331054688e-05;0;2.1457672119140625e-06;0;7.319450378417969e-05;2355200;1722949734.4368927
