ini;lib;tam_matr1;tam_matr2;poly_modulus_degree;encriptacion;precision;t_matr1_square_total;m_matr1_square_total;t_matr1_matr2_multiply_total;m_matr1_matr2_multiply_total;t_matr1_matr2_matrix_multiply_total;m_matr1_matr2_matrix_multiply_total;fin
1722944646.7907412;Plain computation;8x8;8x8;16384;256;40;5.9604644775390625e-06;131072;1.430511474609375e-06;0;1.7404556274414062e-05;262144;1722944646.790853
1722949761.0339859;Plain computation;8x8;8x8;16384;256;40;6.9141387939453125e-06;131072;1.430511474609375e-06;0;3.743171691894531e-05;2355200;1722949761.0341372
