ini;lib;tam_matr1;tam_matr2;poly_modulus_degree;encriptacion;precision;t_matr1_square_total;m_matr1_square_total;t_matr1_matr2_multiply_total;m_matr1_matr2_multiply_total;t_matr1_matr2_matrix_multiply_total;m_matr1_matr2_matrix_multiply_total;fin
1722944621.687197;Plain computation;1x1;1x1;8192;128;40;5.9604644775390625e-06;131072;1.1920928955078125e-06;0;6.67572021484375e-06;0;1722944621.6872969
1722949636.0479074;Plain computation;1x1;1x1;8192;128;40;8.344650268554688e-06;131072;1.430511474609375e-06;0;7.62939453125e-06;0;1722949636.0480216
