ini;lib;tam_matr1;tam_matr2;encriptacion;precision;scheme;encript_ctx;t_total;m_total;e_program;config;program;t_program;m_program;t_compiler;m_compiler;t_compile;m_compile;poly_modulus_degree;poly_modulus_degree_ctx;rotations;coeff_modulus;coeff_modulus_arr;t_generate_keys;m_generate_keys;t_prep_inputs;m_prep_inputs;t_encrypt;m_encrypt;t_execute;m_execute;t_decrypt;m_decrypt;t_prep_outputs;m_prep_outputs;fin
1722949669.9746408;EVA;2x2;2x2;256;40;CKKS;256;0.5853755474090576;424853504;1.5474178651262654e-06;{'warn_vec_size': 'false', 'security_level': '256'};Matrix 2x2 Multiplication;0.00023484230041503906;0;1.71661376953125e-05;0;0.002215862274169922;0;32768;32768;{0, 1, 2, -1};320;[60, 20, 60, 60, 60, 60];0.20116090774536133;98390016;1.3828277587890625e-05;0;0.04855990409851074;0;0.23866724967956543;0;0.012124300003051758;0;1.8358230590820312e-05;0;1722949671.0651689
