ini;lib;tam_matr1;tam_matr2;encriptacion;precision;scheme;encript_ctx;t_total;m_total;e_program;config;program;t_program;m_program;t_compiler;m_compiler;t_compile;m_compile;poly_modulus_degree;poly_modulus_degree_ctx;rotations;coeff_modulus;coeff_modulus_arr;t_generate_keys;m_generate_keys;t_prep_inputs;m_prep_inputs;t_encrypt;m_encrypt;t_execute;m_execute;t_decrypt;m_decrypt;t_prep_outputs;m_prep_outputs;fin
1722949898.5000796;EVA;16x16;16x16;256;40;CKKS;256;4.278425455093384;3044233216;1.6361789778332712e-07;{'warn_vec_size': 'false', 'security_level': '256'};Matrix 16x16 Multiplication;0.004103660583496094;0;1.6689300537109375e-05;0;0.06965494155883789;0;32768;32768;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 144, 128, 32, 160, 48, 176, 240, 64, 192, 80, 208, 96, 224, 112, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1};320;[60, 20, 60, 60, 60, 60];1.7578208446502686;759169024;6.890296936035156e-05;0;0.05087780952453613;0;2.3161745071411133;1048576;0.01157689094543457;0;3.814697265625e-05;0;1722949906.9914603
