ini;lib;tam_matr1;tam_matr2;encriptacion;precision;scheme;encript_ctx;t_total;m_total;e_program;config;program;t_program;m_program;t_compiler;m_compiler;t_compile;m_compile;poly_modulus_degree;poly_modulus_degree_ctx;rotations;coeff_modulus;coeff_modulus_arr;t_generate_keys;m_generate_keys;t_prep_inputs;m_prep_inputs;t_encrypt;m_encrypt;t_execute;m_execute;t_decrypt;m_decrypt;t_prep_outputs;m_prep_outputs;fin
1722944621.7487583;EVA;1x1;1x1;128;40;CKKS;128;0.11640238761901855;89780224;5.007787062938901e-06;{'warn_vec_size': 'false', 'security_level': '128'};Matrix 1x1 Multiplication;0.00010824203491210938;0;1.4781951904296875e-05;0;0.0006248950958251953;0;16384;16384;{0};260;[60, 20, 60, 60, 60];0.029706478118896484;20623360;7.62939453125e-06;0;0.009291887283325195;0;0.03368568420410156;524288;0.005140781402587891;0;1.049041748046875e-05;0;1722944621.9447927
1722949636.1194313;EVA;1x1;1x1;128;40;CKKS;128;0.11915159225463867;90300416;8.03698903211134e-06;{'warn_vec_size': 'false', 'security_level': '128'};Matrix 1x1 Multiplication;0.00010228157043457031;0;1.2874603271484375e-05;0;0.0006365776062011719;0;16384;16384;{0};260;[60, 20, 60, 60, 60];0.03115105628967285;20885504;8.344650268554688e-06;0;0.009649038314819336;0;0.035634517669677734;524288;0.005421161651611328;0;1.3589859008789062e-05;0;1722949636.3223884
