ini;lib;tam_matr1;tam_matr2;encriptacion;precision;scheme;encript_ctx;t_total;m_total;e_program;config;program;t_program;m_program;t_compiler;m_compiler;t_compile;m_compile;poly_modulus_degree;poly_modulus_degree_ctx;rotations;coeff_modulus;coeff_modulus_arr;t_generate_keys;m_generate_keys;t_prep_inputs;m_prep_inputs;t_encrypt;m_encrypt;t_execute;m_execute;t_decrypt;m_decrypt;t_prep_outputs;m_prep_outputs;fin
1722949814.5529127;EVA;8x8;8x8;256;40;CKKS;256;2.1568849086761475;1547558912;4.4017883331407814e-07;{'warn_vec_size': 'false', 'security_level': '256'};Matrix 8x8 Multiplication;0.0011627674102783203;0;1.4543533325195312e-05;0;0.020745515823364258;0;32768;32768;{0, 1, 2, 3, 4, 5, 6, 7, 8, 16, 24, 32, 40, 48, 56, -2, -7, -6, -5, -4, -3, -1};320;[60, 20, 60, 60, 60, 60];0.8324189186096191;383143936;2.7894973754882812e-05;131072;0.05152153968811035;0;1.134855031967163;0;0.011606216430664062;0;2.1219253540039062e-05;0;1722949818.7645319
