ini;lib;tam_matr1;tam_matr2;poly_modulus_degree;encriptacion;precision;t_prep_coeff_modulus;m_prep_coeff_modulus;t_prep_params;m_prep_params;t_prep_context;m_prep_context;t_prep_keygen;m_prep_keygen;t_prep_secret_key;m_prep_secret_key;t_prep_public_key;m_prep_public_key;t_prep_relin_keys;m_prep_relin_keys;t_prep_gal_keys;m_prep_gal_keys;t_prep_encryptor;m_prep_encryptor;t_prep_evaluator;m_prep_evaluator;t_prep_decryptor;m_prep_decryptor;t_prep_encoder;m_prep_encoder;t_prep_total;m_prep_total;scheme;poly_modulus_degree_ctx;encript_ctx;coeff_modulus;coeff_modulus_arr;coeff_modulus_primes;t_matr1_encode;m_matr1_encode;t_matr1_encrypt;m_matr1_encrypt;t_matr1_total;m_matr1_total;b_matr1_encrypt;t_matr2_encode;m_matr2_encode;t_matr2_encrypt;m_matr2_encrypt;t_matr2_total;m_matr2_total;b_matr2_encrypt;t_matr1_matr2_matrix_multiply_total;m_matr1_matr2_matrix_multiply_total;e_matr1_matr2_matrix_multiply;t_matr1_matr2_matrix_multiply_prep_inputs;m_matr1_matr2_matrix_multiply_prep_inputs;t_matr1_matr2_matrix_multiply_encrypt;m_matr1_matr2_matrix_multiply_encrypt;t_matr1_matr2_matrix_multiply_prep;m_matr1_matr2_matrix_multiply_prep;t_matr1_matr2_matrix_multiply;m_matr1_matr2_matrix_multiply;b_matr1_matr2_matrix_multiply;t_matr1_matr2_matrix_multiply_decrypt;m_matr1_matr2_matrix_multiply_decrypt;t_matr1_matr2_matrix_multiply_prep_outputs;m_matr1_matr2_matrix_multiply_prep_outputs;fin
1722950477.6768394;SEAL;64x64;64x64;8192;128;40;0.0009989738464355469;131072;1.0728836059570312e-05;131072;0.013643503189086914;10616832;0.0010843276977539062;655360;4.291534423828125e-06;0;0.001809835433959961;712704;0.006145000457763672;3670016;0.12017679214477539;64679936;6.175041198730469e-05;0;0.0007221698760986328;262144;6.175041198730469e-05;262144;9.799003601074219e-05;393216;0.14481711387634277;81514496;CKKS;8192;128;218;[43, 43, 44, 44, 44];[8796092858369, 8796092792833, 17592186028033, 17592185438209, 17592184717313];0.0008783340454101562;393216;0.0021436214447021484;1572864;0.0030219554901123047;1966080;40;0.0004534721374511719;262144;0.0020461082458496094;655360;0.0024995803833007812;917504;40;1.8394200801849365;84738048;0.11078964006054581;0.00015616416931152344;0;0.004751443862915039;262144;1.4543533325195312e-05;0;1.701042890548706;393216;116;0.0006203651428222656;0;5.245208740234375e-06;0;1722950481.3741896
