ini;lib;tam_matr1;tam_matr2;encriptacion;precision;scheme;encript_ctx;t_total;m_total;e_program;config;program;t_program;m_program;t_compiler;m_compiler;t_compile;m_compile;poly_modulus_degree;poly_modulus_degree_ctx;rotations;coeff_modulus;coeff_modulus_arr;t_generate_keys;m_generate_keys;t_prep_inputs;m_prep_inputs;t_encrypt;m_encrypt;t_execute;m_execute;t_decrypt;m_decrypt;t_prep_outputs;m_prep_outputs;fin
1722949769.3979783;EVA;8x8;8x8;256;40;CKKS;256;2.163966417312622;1548058624;4.783121607724597e-07;{'warn_vec_size': 'false', 'security_level': '256'};Matrix 8x8 Multiplication;0.0012540817260742188;0;1.71661376953125e-05;0;0.020923614501953125;0;32768;32768;{0, 1, 2, 3, 4, 5, 6, 7, 8, 16, 24, 32, 40, 48, 56, -2, -7, -6, -5, -4, -3, -1};320;[60, 20, 60, 60, 60, 60];0.8337340354919434;381083648;3.337860107421875e-05;131072;0.049465179443359375;0;1.1352884769439697;0;0.012230157852172852;0;2.5987625122070312e-05;0;1722949773.6173267
