ini;lib;tam_matr1;tam_matr2;encriptacion;precision;scheme;encript_ctx;t_total;m_total;e_program;config;program;t_program;m_program;t_compiler;m_compiler;t_compile;m_compile;poly_modulus_degree;poly_modulus_degree_ctx;rotations;coeff_modulus;coeff_modulus_arr;t_generate_keys;m_generate_keys;t_prep_inputs;m_prep_inputs;t_encrypt;m_encrypt;t_execute;m_execute;t_decrypt;m_decrypt;t_prep_outputs;m_prep_outputs;fin
1722944625.0050862;EVA;1x1;1x1;256;40;CKKS;256;0.22391486167907715;178204672;6.056213761486269e-06;{'warn_vec_size': 'false', 'security_level': '256'};Matrix 1x1 Multiplication;0.00011420249938964844;0;1.5974044799804688e-05;0;0.0006291866302490234;0;32768;32768;{0};260;[60, 20, 60, 60, 60];0.06202387809753418;39690240;1.1205673217773438e-05;0;0.020282268524169922;0;0.07427406311035156;0;0.010942935943603516;0;1.6689300537109375e-05;0;1722944625.3993106
1722949639.734974;EVA;1x1;1x1;256;40;CKKS;256;0.22683072090148926;177614848;1.5667337876600312e-05;{'warn_vec_size': 'false', 'security_level': '256'};Matrix 1x1 Multiplication;0.00011467933654785156;0;1.5020370483398438e-05;0;0.0006241798400878906;0;32768;32768;{0};260;[60, 20, 60, 60, 60];0.06276941299438477;39952384;1.0251998901367188e-05;0;0.020252466201782227;0;0.07488369941711426;0;0.011579513549804688;0;1.811981201171875e-05;0;1722949640.1340249
