ini;lib;tam_matr1;tam_matr2;poly_modulus_degree;encriptacion;precision;t_matr1_square_total;m_matr1_square_total;t_matr1_matr2_multiply_total;m_matr1_matr2_multiply_total;t_matr1_matr2_matrix_multiply_total;m_matr1_matr2_matrix_multiply_total;fin
1722954310.8379633;Plain computation;128x128;128x128;32768;256;40;8.869171142578125e-05;131072;5.435943603515625e-05;131072;0.003827333450317383;19263488;1722954310.8422997
