ini;lib;tam_matr1;tam_matr2;poly_modulus_degree;encriptacion;precision;t_matr1_square_total;m_matr1_square_total;t_matr1_matr2_multiply_total;m_matr1_matr2_multiply_total;t_matr1_matr2_matrix_multiply_total;m_matr1_matr2_matrix_multiply_total;fin
1722952984.0467281;Plain computation;128x128;128x128;32768;128;40;9.369850158691406e-05;131072;0.0001010894775390625;131072;0.0012631416320800781;15208448;1722952984.0485141
