ini;lib;tam_matr1;tam_matr2;poly_modulus_degree;encriptacion;precision;t_prep_coeff_modulus;m_prep_coeff_modulus;t_prep_params;m_prep_params;t_prep_context;m_prep_context;t_prep_keygen;m_prep_keygen;t_prep_secret_key;m_prep_secret_key;t_prep_public_key;m_prep_public_key;t_prep_relin_keys;m_prep_relin_keys;t_prep_gal_keys;m_prep_gal_keys;t_prep_encryptor;m_prep_encryptor;t_prep_evaluator;m_prep_evaluator;t_prep_decryptor;m_prep_decryptor;t_prep_encoder;m_prep_encoder;t_prep_total;m_prep_total;scheme;poly_modulus_degree_ctx;encript_ctx;coeff_modulus;coeff_modulus_arr;coeff_modulus_primes;t_matr1_encode;m_matr1_encode;t_matr1_encrypt;m_matr1_encrypt;t_matr1_total;m_matr1_total;b_matr1_encrypt;t_matr2_encode;m_matr2_encode;t_matr2_encrypt;m_matr2_encrypt;t_matr2_total;m_matr2_total;b_matr2_encrypt;t_matr1_matr2_matrix_multiply_total;m_matr1_matr2_matrix_multiply_total;e_matr1_matr2_matrix_multiply;t_matr1_matr2_matrix_multiply_prep_inputs;m_matr1_matr2_matrix_multiply_prep_inputs;t_matr1_matr2_matrix_multiply_encrypt;m_matr1_matr2_matrix_multiply_encrypt;t_matr1_matr2_matrix_multiply_prep;m_matr1_matr2_matrix_multiply_prep;t_matr1_matr2_matrix_multiply;m_matr1_matr2_matrix_multiply;b_matr1_matr2_matrix_multiply;t_matr1_matr2_matrix_multiply_decrypt;m_matr1_matr2_matrix_multiply_decrypt;t_matr1_matr2_matrix_multiply_prep_outputs;m_matr1_matr2_matrix_multiply_prep_outputs;fin
1722949661.2090983;SEAL;2x2;2x2;8192;128;40;0.000993967056274414;131072;1.0967254638671875e-05;131072;0.012352705001831055;10616832;0.0005660057067871094;655360;2.384185791015625e-06;0;0.0013568401336669922;770048;0.010025978088378906;3670016;0.12305641174316406;65986560;4.696846008300781e-05;0;0.0007433891296386719;131072;8.177757263183594e-05;262144;0.00010585784912109375;393216;0.14934325218200684;82747392;CKKS;8192;128;218;[43, 43, 44, 44, 44];[8796092858369, 8796092792833, 17592186028033, 17592185438209, 17592184717313];0.0005786418914794922;524288;0.002035379409790039;786432;0.0026140213012695312;1310720;40;0.00035119056701660156;262144;0.002039670944213867;655360;0.0023908615112304688;917504;40;0.16003847122192383;84475904;0.7485432552148423;1.2636184692382812e-05;0;0.004525899887084961;393216;1.0967254638671875e-05;0;0.01668572425842285;393216;116;0.0005960464477539062;0;2.1457672119140625e-06;0;1722949661.5460145
