ini;lib;tam_matr1;tam_matr2;poly_modulus_degree;encriptacion;precision;t_matr1_square_total;m_matr1_square_total;t_matr1_matr2_multiply_total;m_matr1_matr2_multiply_total;t_matr1_matr2_matrix_multiply_total;m_matr1_matr2_matrix_multiply_total;fin
1722950279.3728685;Plain computation;32x32;32x32;16384;256;40;6.9141387939453125e-06;0;1.1920928955078125e-06;0;2.6226043701171875e-05;131072;1722950279.3730056
