ini;lib;tam_matr1;tam_matr2;poly_modulus_degree;encriptacion;precision;t_matr1_square_total;m_matr1_square_total;t_matr1_matr2_multiply_total;m_matr1_matr2_multiply_total;t_matr1_matr2_matrix_multiply_total;m_matr1_matr2_matrix_multiply_total;fin
1722944659.7369993;Plain computation;16x16;16x16;16384;256;40;6.67572021484375e-06;131072;1.430511474609375e-06;0;1.7642974853515625e-05;131072;1722944659.7371352
1722949874.3786383;Plain computation;16x16;16x16;16384;256;40;8.58306884765625e-06;0;1.430511474609375e-06;0;2.574920654296875e-05;131072;1722949874.3788517
