ini;lib;tam_matr1;tam_matr2;poly_modulus_degree;encriptacion;precision;t_matr1_square_total;m_matr1_square_total;t_matr1_matr2_multiply_total;m_matr1_matr2_multiply_total;t_matr1_matr2_matrix_multiply_total;m_matr1_matr2_matrix_multiply_total;fin
1722950481.4392555;Plain computation;64x64;64x64;8192;128;40;1.1205673217773438e-05;0;5.4836273193359375e-06;0;7.653236389160156e-05;2359296;1722950481.439491
