ini;lib;tam_matr1;tam_matr2;poly_modulus_degree;encriptacion;precision;t_matr1_square_total;m_matr1_square_total;t_matr1_matr2_multiply_total;m_matr1_matr2_multiply_total;t_matr1_matr2_matrix_multiply_total;m_matr1_matr2_matrix_multiply_total;fin
1722949836.174827;Plain computation;16x16;16x16;8192;128;40;1.9788742065429688e-05;0;2.384185791015625e-06;0;3.4809112548828125e-05;131072;1722949836.1750672
