ini;lib;tam_matr1;tam_matr2;poly_modulus_degree;encriptacion;precision;t_matr1_square_total;m_matr1_square_total;t_matr1_matr2_multiply_total;m_matr1_matr2_multiply_total;t_matr1_matr2_matrix_multiply_total;m_matr1_matr2_matrix_multiply_total;fin
1722944638.2136385;Plain computation;4x4;4x4;8192;128;40;5.4836273193359375e-06;131072;9.5367431640625e-07;0;1.6450881958007812e-05;131072;1722944638.2137485
1722949681.847843;Plain computation;4x4;4x4;8192;128;40;8.344650268554688e-06;0;1.1920928955078125e-06;0;1.6927719116210938e-05;262144;1722949681.8479598
