ini;lib;tam_matr1;tam_matr2;poly_modulus_degree;encriptacion;precision;t_matr1_square_total;m_matr1_square_total;t_matr1_matr2_multiply_total;m_matr1_matr2_multiply_total;t_matr1_matr2_matrix_multiply_total;m_matr1_matr2_matrix_multiply_total;fin
1722949649.5843847;Plain computation;1x1;1x1;16384;256;40;1.811981201171875e-05;0;1.9073486328125e-06;0;1.1205673217773438e-05;0;1722949649.584602
