ini;lib;tam_matr1;tam_matr2;poly_modulus_degree;encriptacion;precision;t_matr1_square_total;m_matr1_square_total;t_matr1_matr2_multiply_total;m_matr1_matr2_multiply_total;t_matr1_matr2_matrix_multiply_total;m_matr1_matr2_matrix_multiply_total;fin
1722944728.4743397;Plain computation;64x64;64x64;16384;256;40;2.7418136596679688e-05;131072;9.5367431640625e-06;0;0.00010609626770019531;262144;1722944728.474757
1722950550.528647;Plain computation;64x64;64x64;16384;256;40;1.239776611328125e-05;0;6.4373016357421875e-06;0;5.793571472167969e-05;262144;1722950550.52888
