ini;lib;tam_matr1;tam_matr2;encriptacion;precision;scheme;encript_ctx;t_total;m_total;e_program;config;program;t_program;m_program;t_compiler;m_compiler;t_compile;m_compile;poly_modulus_degree;poly_modulus_degree_ctx;rotations;coeff_modulus;coeff_modulus_arr;t_generate_keys;m_generate_keys;t_prep_inputs;m_prep_inputs;t_encrypt;m_encrypt;t_execute;m_execute;t_decrypt;m_decrypt;t_prep_outputs;m_prep_outputs;fin
1722944659.8039527;EVA;16x16;16x16;256;40;CKKS;256;5.145578622817993;3049443328;1.8083347949989426e-07;{'warn_vec_size': 'false', 'security_level': '256'};Matrix 16x16 Multiplication;0.004034280776977539;0;2.1457672119140625e-05;0;0.07012701034545898;0;32768;32768;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 144, 128, 32, 160, 48, 176, 240, 64, 192, 80, 208, 96, 224, 112, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1};320;[60, 20, 60, 60, 60, 60];1.881577730178833;760152064;0.00010800361633300781;131072;0.052225589752197266;0;2.322758197784424;0;0.011541366577148438;0;5.3882598876953125e-05;0;1722944669.2965868
1722949874.4640427;EVA;16x16;16x16;256;40;CKKS;256;6.4321606159210205;3044454400;1.5799953201890226e-07;{'warn_vec_size': 'false', 'security_level': '256'};Matrix 16x16 Multiplication;0.004160165786743164;0;4.696846008300781e-05;0;0.07003498077392578;0;32768;32768;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 144, 128, 32, 160, 48, 176, 240, 64, 192, 80, 208, 96, 224, 112, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1};320;[60, 20, 60, 60, 60, 60];2.096353054046631;759037952;8.559226989746094e-05;0;0.05109667778015137;0;2.315275192260742;1048576;0.011817216873168945;0;3.600120544433594e-05;0;1722949885.4484332
