ini;lib;tam_matr1;tam_matr2;poly_modulus_degree;encriptacion;precision;t_matr1_square_total;m_matr1_square_total;t_matr1_matr2_multiply_total;m_matr1_matr2_multiply_total;t_matr1_matr2_matrix_multiply_total;m_matr1_matr2_matrix_multiply_total;fin
1722952665.4074328;Plain computation;128x128;128x128;32768;128;40;9.799003601074219e-05;262144;8.440017700195312e-05;131072;0.0027341842651367188;8036352;1722952665.410674
