ini;lib;tam_matr1;tam_matr2;encriptacion;precision;scheme;encript_ctx;t_total;m_total;e_program;config;program;t_program;m_program;t_compiler;m_compiler;t_compile;m_compile;poly_modulus_degree;poly_modulus_degree_ctx;rotations;coeff_modulus;coeff_modulus_arr;t_generate_keys;m_generate_keys;t_prep_inputs;m_prep_inputs;t_encrypt;m_encrypt;t_execute;m_execute;t_decrypt;m_decrypt;t_prep_outputs;m_prep_outputs;fin
1722949644.7030427;EVA;1x1;1x1;256;40;CKKS;256;0.2309129238128662;178442240;1.3233802758556057e-05;{'warn_vec_size': 'false', 'security_level': '256'};Matrix 1x1 Multiplication;0.0001227855682373047;0;1.5735626220703125e-05;0;0.0006575584411621094;0;32768;32768;{0};260;[60, 20, 60, 60, 60];0.06412148475646973;38514688;9.775161743164062e-06;0;0.020597457885742188;0;0.07787966728210449;2301952;0.01213693618774414;0;1.621246337890625e-05;0;1722949645.111508
